,Pyruvate,,,,Lactate,,,,Alanine,,,,Glycine,,,,Valine,,,,Leucine,,,,Isoleucine,,,,Succinate 1,,,,Succinate 2,,,,Succinate 3,,,,Succinate 4,,,,Proline,,,,Fumarate 1,,,,Fumarate 2,,,,Fumarate 3,,,,Methionine,,,,Serine,,,,a-kg,,,,Threonine,,,,Phenylalanine,,,,Malate 1,,,,Malate 2,,,,Aspartate,,,,Glutamate,,,,Lysine,,,,Histidine,,,,Histidine,,,,Citrate 1,,,,Citrate 2,,,,Citrate 3,,,,Tyrosine,,,,
LB14_10,52268.0,1080901.0,0.04835595489318633,,84949.0,427473.0,0.19872366207924244,,40758.0,549457.0,0.07417868914218947,,56412.0,499611.0,0.11291184541573344,,6431.0,413368.0,0.015557566139614096,,0.0,0.0,NaN,,11756.0,442936.0,0.026541080426969132,,432046.0,101409.0,4.260430533779053,,49299.0,39703.0,1.2416945822733798,,1052775.0,253262.0,4.156861274095601,,112730.0,0.0,Infinity,,1127.0,307209.0,0.003668512315719917,,243296.0,80737.0,3.0134386960129804,,1368654.0,335029.0,4.085180685851076,,156705.0,0.0,Infinity,,36880.0,508125.0,0.07258056580565805,,35691.0,806920.0,0.04423115054776186,,63184.0,514592.0,0.12278465269572787,,9213.0,420690.0,0.021899736147757257,,10075.0,535205.0,0.018824562550798292,,544858.0,202954.0,2.6846378982429515,,201047.0,669759.0,0.3001781237728795,,117019.0,440050.0,0.26592205431201,,1005713.0,975837.0,1.0306157688220472,,6889.0,0.0,Infinity,,9787.0,834665.0,0.011725662391498385,,9787.0,834665.0,0.011725662391498385,,114718.0,45666.0,2.512109665834538,,39514.0,541380.0,0.07298755033433078,,205617.0,0.0,Infinity,,5638.0,422276.0,0.013351457340696605,,
LB14_5,30287.0,921962.0,0.0328505947099772,,70314.0,357676.0,0.1965857368120869,,35655.0,458739.0,0.07772393452486054,,93990.0,420372.0,0.2235876794838857,,6636.0,346168.0,0.019169882831457558,,0.0,0.0,NaN,,11730.0,369930.0,0.0317087016462574,,389878.0,92189.0,4.229116272006421,,43188.0,32203.0,1.3411172872092663,,866788.0,207703.0,4.173208860729022,,92142.0,0.0,Infinity,,1009.0,283311.0,0.0035614571972143686,,269836.0,82475.0,3.2717308275234918,,1281410.0,311794.0,4.109796853050412,,143750.0,0.0,Infinity,,15890.0,424451.0,0.03743659456568603,,33712.0,675763.0,0.049887312563724265,,56777.0,452918.0,0.12535823261605852,,8817.0,348456.0,0.0253030511743233,,9632.0,456947.0,0.021079031047364354,,480159.0,174743.0,2.747801056408554,,157891.0,563289.0,0.2803019409219779,,149863.0,385762.0,0.38848564659038476,,826987.0,817031.0,1.012185584145522,,9013.0,0.0,Infinity,,9213.0,645300.0,0.014277080427708044,,9213.0,645300.0,0.014277080427708044,,125043.0,48591.0,2.573377786009755,,35538.0,452421.0,0.0785507304037611,,170798.0,0.0,Infinity,,5385.0,356546.0,0.015103240535583066,,
LB5_0,51263.0,1004844.0,0.05101587908172811,,85353.0,356612.0,0.23934416116114993,,89080.0,466917.0,0.1907833726336801,,77086.0,452056.0,0.17052312102925302,,23869.0,363028.0,0.06574974933063014,,0.0,0.0,NaN,,29011.0,382879.0,0.07577067428613217,,91387.0,22204.0,4.115789947757161,,13416.0,29046.0,0.46188803966122705,,851969.0,203739.0,4.1816687035864515,,89906.0,0.0,Infinity,,1653.0,303041.0,0.005454707448827057,,48441.0,34291.0,1.4126447172727539,,1313997.0,322014.0,4.080558609253014,,154134.0,0.0,Infinity,,34597.0,425005.0,0.08140374819119775,,96050.0,718605.0,0.13366174741339124,,19701.0,234581.0,0.08398378385291222,,36679.0,435897.0,0.0841460253224959,,31253.0,446656.0,0.069971073936094,,46136.0,20737.0,2.224815547089743,,109100.0,506702.0,0.21531393205473828,,27235.0,395576.0,0.06884896960381823,,173322.0,747314.0,0.2319266064866977,,163384.0,0.0,Infinity,,20229.0,247012.0,0.0818948067300374,,20229.0,247012.0,0.0818948067300374,,198695.0,77878.0,2.551362387323763,,51786.0,457598.0,0.11316920091433966,,174812.0,0.0,Infinity,,18407.0,331394.0,0.0555441558990205,,
LB5_10,35691.0,993969.0,0.03590755848522439,,68163.0,378260.0,0.18020144873896263,,24723.0,471441.0,0.05244134472818444,,18286.0,426007.0,0.0429241773022509,,8781.0,368338.0,0.023839516965395914,,0.0,0.0,NaN,,11196.0,394105.0,0.028408672815620203,,106202.0,25939.0,4.094298161070204,,18525.0,32880.0,0.5634124087591241,,911054.0,217341.0,4.1918183867747,,96505.0,0.0,Infinity,,1123.0,265123.0,0.0042357698125021215,,236352.0,82574.0,2.862305326131712,,1437737.0,349753.0,4.110720994530426,,164091.0,0.0,Infinity,,15526.0,459166.0,0.033813479221022465,,36586.0,722671.0,0.050626080194168574,,151067.0,197677.0,0.7642113144169529,,11083.0,405913.0,0.027303880388161995,,7577.0,472617.0,0.016032009005177553,,448838.0,165144.0,2.717858353921426,,150313.0,560626.0,0.2681163556452965,,42987.0,343139.0,0.12527576288326306,,911399.0,784025.0,1.1624616561971877,,7419.0,0.0,Infinity,,6134.0,466299.0,0.013154649699012866,,6134.0,466299.0,0.013154649699012866,,84702.0,33538.0,2.5255531039417973,,34141.0,420713.0,0.08115033288726518,,159641.0,0.0,Infinity,,5221.0,373989.0,0.01396030364529438,,
LB5_5,35393.0,685701.0,0.05161579172263129,,74220.0,270791.0,0.2740859186605168,,21261.0,318815.0,0.06668757743518969,,28481.0,301495.0,0.09446591154082157,,6863.0,257062.0,0.02669783943173242,,0.0,0.0,NaN,,8867.0,272021.0,0.03259674804518769,,102239.0,24658.0,4.146281125800957,,15238.0,23256.0,0.6552287581699346,,670198.0,160549.0,4.174414041819008,,70514.0,0.0,Infinity,,1252.0,191393.0,0.006541514057462916,,221302.0,72236.0,3.06359709839969,,1100172.0,267389.0,4.11449984853528,,126616.0,0.0,Infinity,,12114.0,313334.0,0.038661619868893896,,32459.0,504483.0,0.06434111754013515,,30406.0,257400.0,0.11812742812742813,,8813.0,277042.0,0.03181106113874431,,6633.0,347865.0,0.01906774179638653,,376947.0,138775.0,2.716245721491623,,111867.0,404856.0,0.27631305945817775,,83517.0,276371.0,0.30219161923646115,,650139.0,587252.0,1.1070869064728601,,8663.0,0.0,Infinity,,4537.0,266938.0,0.016996456105912234,,4537.0,266938.0,0.016996456105912234,,63875.0,25133.0,2.5414793299645884,,20646.0,290647.0,0.07103462275543873,,110574.0,0.0,Infinity,,4398.0,277328.0,0.015858478047654764,,
LB15_0,6998.0,243648.0,0.028721762542684527,,21731.0,98614.0,0.22036424848398808,,10061.0,105160.0,0.0956732597945987,,11739.0,106203.0,0.11053360074574164,,3271.0,90381.0,0.03619123488343789,,15078.0,101648.0,0.14833543207933259,,3579.0,92503.0,0.03869063706041966,,11704.0,2973.0,3.9367642112344434,,2391.0,7374.0,0.3242473555736371,,235369.0,55824.0,4.216268988248782,,24598.0,0.0,Infinity,,439.0,71394.0,0.0061489761044345465,,11445.0,9334.0,1.2261624169702163,,406566.0,98599.0,4.123429243704297,,47228.0,0.0,Infinity,,4920.0,100678.0,0.04886867041458909,,14443.0,177040.0,0.08158043380027112,,2171.0,95118.0,0.022824281418869195,,4083.0,91216.0,0.04476188388002105,,4392.0,120734.0,0.03637749101330197,,6099.0,3024.0,2.0168650793650795,,22241.0,146230.0,0.15209601313000068,,5220.0,121509.0,0.04295978075698097,,29559.0,203422.0,0.14530876699668668,,62544.0,0.0,Infinity,,3235.0,67205.0,0.048136299382486425,,3235.0,67205.0,0.048136299382486425,,43826.0,17288.0,2.535053216103656,,12933.0,151975.0,0.08509952294785326,,57554.0,0.0,Infinity,,2871.0,99082.0,0.028975999677035184,,
LB15_10,396.0,0.0,Infinity,,114832.0,389937.0,0.2944885968759056,,33242.0,511345.0,0.06500894699273485,,23283.0,481721.0,0.048332956213243766,,6311.0,389519.0,0.016202033790392766,,43279.0,457452.0,0.09460883327649677,,8438.0,421449.0,0.020021402352360548,,107977.0,26421.0,4.086787025472162,,17683.0,31843.0,0.5553182803127846,,965806.0,232773.0,4.14913241656034,,103134.0,0.0,Infinity,,1886.0,338521.0,0.005571293952221576,,279958.0,94172.0,2.9728369366690734,,1721870.0,420819.0,4.09171163849541,,197186.0,0.0,Infinity,,16789.0,480912.0,0.034910752902817976,,44725.0,775905.0,0.05764236601130293,,34346.0,496234.0,0.06921331468621658,,7180.0,321186.0,0.02235464808553299,,10612.0,508760.0,0.02085855806274078,,455958.0,167132.0,2.7281310580858245,,149382.0,587083.0,0.2544478378696028,,129731.0,476436.0,0.27229470485017926,,967204.0,915860.0,1.0560609700172516,,4165.0,0.0,Infinity,,8960.0,768982.0,0.011651768181830004,,8960.0,768982.0,0.011651768181830004,,96273.0,38489.0,2.5013120631868846,,35725.0,522152.0,0.0684187746096922,,205277.0,0.0,Infinity,,5998.0,396614.0,0.015123016333261055,,
LB15_5,315.0,0.0,Infinity,,35477.0,214110.0,0.16569520340012142,,12728.0,240072.0,0.05301742810490186,,8820.0,235694.0,0.03742140232674569,,3381.0,200210.0,0.016887268368213377,,18305.0,227113.0,0.0805986447275145,,4112.0,210652.0,0.019520346353227122,,50539.0,12474.0,4.0515472182138845,,8681.0,17750.0,0.48907042253521127,,522445.0,124955.0,4.181065183466048,,55074.0,0.0,Infinity,,756.0,147048.0,0.005141178390729558,,121458.0,43167.0,2.8136771144624366,,832183.0,202515.0,4.109241290768585,,95330.0,0.0,Infinity,,7916.0,241810.0,0.03273644596997643,,17739.0,398972.0,0.04446176674052314,,12682.0,249322.0,0.050865948452202374,,4112.0,199443.0,0.020617419513344663,,4541.0,267639.0,0.01696688449740135,,195878.0,72680.0,2.695074298293891,,77760.0,324639.0,0.23952759834770315,,53922.0,246464.0,0.21878245910153207,,324125.0,474190.0,0.6835340264450959,,3653.0,0.0,Infinity,,4139.0,323177.0,0.012807223286310598,,4139.0,323177.0,0.012807223286310598,,48823.0,19624.0,2.487922951487974,,18729.0,288263.0,0.06497191800543253,,109325.0,0.0,Infinity,,3021.0,221529.0,0.013637040748615305,,
LB16_0,283.0,0.0,Infinity,,34626.0,150348.0,0.23030569079735014,,17835.0,166367.0,0.10720275054548077,,23915.0,169307.0,0.14125228135871523,,5158.0,140381.0,0.03674286406280052,,27950.0,160307.0,0.1743529602575059,,5960.0,145979.0,0.040827790298604595,,18420.0,4703.0,3.916648947480332,,3821.0,11352.0,0.3365926708949965,,360176.0,85700.0,4.202753792298717,,37705.0,0.0,Infinity,,528.0,110600.0,0.004773960216998192,,16163.0,13946.0,1.1589703140685501,,654422.0,159747.0,4.096615272900274,,76235.0,0.0,Infinity,,9491.0,162857.0,0.05827812129659763,,23109.0,279897.0,0.0825625140676749,,3274.0,167586.0,0.01953623811058203,,6980.0,148012.0,0.047158338513093534,,8665.0,187951.0,0.04610244159381967,,12164.0,6289.0,1.934170774367944,,36487.0,229458.0,0.15901385002919924,,9723.0,200546.0,0.04848264238628544,,40266.0,328016.0,0.12275620701429199,,85025.0,0.0,Infinity,,6768.0,153985.0,0.043952333019449945,,6768.0,153985.0,0.043952333019449945,,70141.0,28475.0,2.4632484635645304,,20983.0,244096.0,0.08596208049292081,,92335.0,0.0,Infinity,,5360.0,156185.0,0.03431827640298364,,
LB16_10,28023.0,874660.0,0.032038735051334234,,83533.0,354204.0,0.23583302277783424,,26558.0,457374.0,0.05806626524463568,,59124.0,426241.0,0.13871026015798574,,5902.0,348969.0,0.01691267705727443,,36581.0,403343.0,0.09069452054454893,,8795.0,374614.0,0.02347749950615834,,70241.0,17502.0,4.013312764255514,,12679.0,28265.0,0.4485759773571555,,870086.0,208609.0,4.170893873226946,,91481.0,0.0,Infinity,,943.0,263222.0,0.003582527296350609,,334314.0,103524.0,3.2293381244928714,,1537514.0,374218.0,4.108605144594862,,173880.0,0.0,Infinity,,13070.0,419346.0,0.031167579993609095,,25679.0,674019.0,0.038098332539587165,,67532.0,402213.0,0.16790108723487307,,6574.0,318361.0,0.02064951423070037,,6028.0,440202.0,0.013693713340693591,,565284.0,204027.0,2.7706332985340176,,155048.0,528011.0,0.29364539753906643,,112038.0,380173.0,0.29470267483487783,,1249253.0,787677.0,1.5859965442687802,,5013.0,0.0,Infinity,,6607.0,631986.0,0.01045434550765365,,6607.0,631986.0,0.01045434550765365,,75963.0,30194.0,2.5158309597933366,,26727.0,423414.0,0.0631226175799572,,160876.0,0.0,Infinity,,3904.0,349547.0,0.011168741256540608,,
LB16_5,25138.0,953388.0,0.026367019513566355,,65706.0,384321.0,0.17096645772674404,,25580.0,492592.0,0.05192938577971221,,49635.0,453685.0,0.10940410196501978,,6785.0,376857.0,0.018004176650559763,,41023.0,440786.0,0.09306783790773754,,9135.0,406291.0,0.0224838847033284,,78365.0,19384.0,4.042767230705737,,13117.0,29963.0,0.4377732536795381,,933027.0,224165.0,4.162233176454843,,97978.0,0.0,Infinity,,1073.0,279052.0,0.003845161475280593,,263314.0,87178.0,3.0204179953658032,,1612604.0,393380.0,4.0993543138949615,,183477.0,0.0,Infinity,,15931.0,463116.0,0.0343995888719025,,29237.0,735087.0,0.03977352340607302,,53234.0,509402.0,0.10450292696141751,,8332.0,400878.0,0.02078437828965421,,8180.0,489558.0,0.016708949705652853,,505847.0,182647.0,2.7695335811702355,,152162.0,581579.0,0.26163599442208196,,102746.0,440065.0,0.23347914512628817,,1140657.0,878090.0,1.2990206015328725,,6700.0,0.0,Infinity,,7984.0,694337.0,0.011498739084911218,,7984.0,694337.0,0.011498739084911218,,105056.0,41775.0,2.5148055056852185,,35613.0,511900.0,0.06957022856026568,,195219.0,0.0,Infinity,,5023.0,381212.0,0.013176395286612174,,
LB6_0,32530.0,870551.0,0.03736713874316381,,88305.0,354947.0,0.24878362121668868,,55895.0,472734.0,0.11823774046292418,,767129.0,481503.0,1.5931967194389236,,17073.0,363467.0,0.04697262750125871,,71790.0,428315.0,0.16761028682161494,,21952.0,387674.0,0.056624896175652736,,63934.0,16250.0,3.9344,,11122.0,28998.0,0.3835436926684599,,860116.0,207471.0,4.145716750774807,,91528.0,0.0,Infinity,,1830.0,322241.0,0.00567897939740753,,48797.0,36060.0,1.3532168607875763,,1480690.0,365598.0,4.050049507929474,,174189.0,0.0,Infinity,,22990.0,426983.0,0.05384289304258015,,62744.0,723500.0,0.08672287491361437,,9942.0,367152.0,0.02707870309844424,,16122.0,292363.0,0.05514377674329515,,17094.0,453776.0,0.03767056873876098,,48647.0,23185.0,2.098210049601035,,100815.0,522049.0,0.19311405634337006,,16537.0,445526.0,0.03711792353308224,,91592.0,778896.0,0.11759207904521271,,282069.0,0.0,Infinity,,19320.0,276831.0,0.06978987179903985,,441.0,0.0,Infinity,,222214.0,88676.0,2.505909152420046,,59505.0,511513.0,0.11633135423733121,,194161.0,0.0,Infinity,,10459.0,325286.0,0.03215324360716416,,
LB6_10,17130.0,444480.0,0.03853941684665227,,37119.0,182105.0,0.20383295351582878,,11273.0,205045.0,0.05497817552244629,,455626.0,220161.0,2.0695127656578594,,4867.0,171120.0,0.028442028985507246,,21800.0,196653.0,0.11085516112136606,,6289.0,181034.0,0.03473933073345339,,44204.0,11020.0,4.011252268602541,,8238.0,15074.0,0.5465039140241476,,446796.0,107028.0,4.174571140262361,,47487.0,0.0,Infinity,,388.0,135069.0,0.0028726058533046074,,139702.0,46089.0,3.031135411920415,,769618.0,186281.0,4.131489523891325,,88530.0,0.0,Infinity,,6969.0,208805.0,0.03337563755657192,,13810.0,341294.0,0.04046364717809279,,15628.0,184213.0,0.08483657505170644,,3040.0,128454.0,0.02366605944540458,,3761.0,230914.0,0.016287449006989616,,184084.0,67683.0,2.719796699318884,,63301.0,268732.0,0.23555438131670214,,56215.0,210390.0,0.26719425828223775,,397600.0,402392.0,0.9880912145370684,,5773.0,0.0,Infinity,,230.0,0.0,Infinity,,2618.0,224638.0,0.011654306039049492,,34801.0,14274.0,2.438069216757741,,13953.0,250005.0,0.05581088378232436,,94201.0,0.0,Infinity,,2671.0,192720.0,0.013859485263594852,,
LB6_5,22510.0,386268.0,0.058275601395922,,28035.0,158196.0,0.1772168702116362,,10939.0,176715.0,0.06190193249016778,,160611.0,184975.0,0.8682849033653196,,3484.0,140800.0,0.024744318181818183,,14392.0,160543.0,0.08964576468609656,,4585.0,148315.0,0.030913933182752925,,44339.0,11009.0,4.027522935779817,,7836.0,13586.0,0.5767702046224055,,390018.0,92919.0,4.197397733509831,,40957.0,0.0,Infinity,,275.0,104944.0,0.002620445189815521,,107223.0,38271.0,2.8016775103864546,,604159.0,147349.0,4.100190703703452,,70920.0,0.0,Infinity,,5905.0,169718.0,0.0347930095805984,,12849.0,281977.0,0.04556754628923636,,13466.0,132398.0,0.10170848502243236,,3402.0,128487.0,0.02647738681734339,,3419.0,199967.0,0.01709782114048818,,167404.0,64333.0,2.602148197659055,,68526.0,239273.0,0.2863925307076018,,44753.0,157343.0,0.2844295583534063,,196701.0,321027.0,0.6127241633881262,,7219.0,0.0,Infinity,,2222.0,149720.0,0.014841036601656424,,2222.0,149720.0,0.014841036601656424,,31411.0,12838.0,2.4467206730020252,,12187.0,179880.0,0.06775072270402491,,68274.0,0.0,Infinity,,2550.0,162098.0,0.015731224321089712,,
LB16_0,27824.0,951369.0,0.029246275630170838,,72725.0,395143.0,0.18404729427068175,,50437.0,513815.0,0.0981617897492288,,125106.0,500953.0,0.24973600317794284,,12547.0,391539.0,0.032045339033914884,,71675.0,457736.0,0.1565858923047346,,14918.0,414497.0,0.03599061030598533,,54133.0,14046.0,3.85397978072049,,10233.0,30435.0,0.3362247412518482,,909528.0,218644.0,4.159858034064507,,96133.0,0.0,Infinity,,1268.0,352634.0,0.0035957962079663335,,32715.0,31747.0,1.0304910700223644,,1685991.0,416767.0,4.04540426665259,,194596.0,0.0,Infinity,,22071.0,453358.0,0.04868338046312186,,58048.0,767821.0,0.07560095386815417,,10822.0,493955.0,0.02190887833911996,,12797.0,311753.0,0.04104852238791607,,16412.0,470722.0,0.034865589456197076,,31656.0,15350.0,2.0622801302931597,,107083.0,580718.0,0.18439759056891641,,20585.0,484047.0,0.04252686206091557,,112084.0,769644.0,0.1456309670445037,,444431.0,0.0,Infinity,,6297.0,140692.0,0.04475734227958946,,6297.0,140692.0,0.04475734227958946,,115421.0,46186.0,2.4990473303598493,,39871.0,512700.0,0.0777667251804174,,202087.0,0.0,Infinity,,7602.0,266357.0,0.02854064282147644,,
LB16_10,40734.0,956426.0,0.04258980830717693,,108467.0,403999.0,0.26848333783004413,,39092.0,520657.0,0.07508205978215984,,63950.0,494136.0,0.12941781210031247,,6894.0,394872.0,0.017458822099313195,,51072.0,460550.0,0.11089349690587341,,12601.0,424215.0,0.02970427731221197,,96722.0,24217.0,3.993971177272164,,15536.0,31050.0,0.500354267310789,,972619.0,235175.0,4.135724460508132,,104561.0,0.0,Infinity,,1295.0,314817.0,0.00411350085922933,,270548.0,92889.0,2.912594602159567,,1778357.0,435333.0,4.085049835413351,,203292.0,0.0,Infinity,,19572.0,480222.0,0.04075615028049527,,49531.0,780720.0,0.06344271954093657,,26594.0,491729.0,0.05408263494729821,,9576.0,355421.0,0.026942696126565396,,12119.0,505865.0,0.023956984570982377,,460062.0,170813.0,2.6933664299555655,,157635.0,599341.0,0.26301387690813743,,142654.0,467216.0,0.30532772850244855,,801708.0,886935.0,0.9039084036597946,,7581.0,0.0,Infinity,,9727.0,685339.0,0.014192976030840212,,9727.0,685339.0,0.014192976030840212,,71338.0,28645.0,2.4904171757723863,,29648.0,495605.0,0.05982183392015819,,187452.0,0.0,Infinity,,6721.0,389327.0,0.017263123287108266,,
LB16_5,35854.0,984934.0,0.036402439148206886,,92531.0,419458.0,0.2205965793953149,,36874.0,549525.0,0.06710158773486193,,431247.0,516743.0,0.8345483151198951,,7982.0,416383.0,0.019169850834448093,,51875.0,479996.0,0.10807381728181069,,13830.0,447040.0,0.030936828919112383,,115930.0,29605.0,3.915892585711873,,18878.0,35195.0,0.5363830089501349,,1046561.0,252922.0,4.13788045326227,,111504.0,0.0,Infinity,,1117.0,331162.0,0.003372971536589343,,182405.0,68897.0,2.647502794025865,,1609171.0,394516.0,4.078848513114804,,185017.0,0.0,Infinity,,20945.0,515541.0,0.04062722460483259,,44263.0,798560.0,0.055428521338409135,,36263.0,519924.0,0.0697467322147083,,8342.0,317943.0,0.02623740733401899,,12171.0,548180.0,0.02220256120252472,,390930.0,145835.0,2.6806322213460416,,155252.0,640314.0,0.2424622919380179,,96082.0,450314.0,0.21336667303259504,,687390.0,927547.0,0.7410837402309532,,15008.0,0.0,Infinity,,11731.0,787831.0,0.014890249304736676,,11731.0,787831.0,0.014890249304736676,,131646.0,51770.0,2.542901294185822,,42054.0,536251.0,0.0784222313804543,,198935.0,0.0,Infinity,,7008.0,418533.0,0.016744199382127574,,
LB17_0,42469.0,895171.0,0.04744233224713491,,94213.0,376684.0,0.2501114992938378,,59497.0,498179.0,0.11942896027331541,,535234.0,494993.0,1.0812960991367555,,15109.0,380136.0,0.03974630132373677,,74458.0,446188.0,0.16687584605592262,,17345.0,404265.0,0.04290502516913411,,32350.0,8619.0,3.7533356537881426,,7776.0,28794.0,0.2700562617211919,,901809.0,216518.0,4.165053251923627,,94284.0,0.0,Infinity,,1563.0,327239.0,0.004776325560217455,,31106.0,30954.0,1.004910512373199,,1566562.0,386074.0,4.057672881364712,,183805.0,0.0,Infinity,,22989.0,441507.0,0.052069389613301716,,72791.0,778358.0,0.0935186636483469,,10176.0,500292.0,0.020340121369120435,,19137.0,398080.0,0.04807325160771704,,19298.0,467332.0,0.041293983720352985,,27011.0,14442.0,1.870308821492868,,118418.0,570932.0,0.2074117408027576,,18689.0,490148.0,0.038129299721716706,,104309.0,788354.0,0.1323123875822283,,267034.0,0.0,Infinity,,18703.0,382079.0,0.048950609690666065,,18703.0,382079.0,0.048950609690666065,,170065.0,68454.0,2.4843690653577584,,52931.0,585258.0,0.09044045532055948,,224522.0,0.0,Infinity,,10063.0,307455.0,0.03272999300710673,,
LB17_10,23574.0,893049.0,0.026397207767994812,,51847.0,379477.0,0.13662751629216,,33399.0,493165.0,0.06772378412904403,,57377.0,468287.0,0.1225252889787673,,5688.0,372528.0,0.015268650947042908,,43905.0,435768.0,0.1007531530539186,,9963.0,401232.0,0.024831020456992463,,65211.0,16598.0,3.928846849017954,,12814.0,30529.0,0.41973205804317204,,938957.0,226607.0,4.143548081038979,,99836.0,0.0,Infinity,,1012.0,309615.0,0.003268575488913651,,169019.0,66913.0,2.525951608805464,,1719638.0,422587.0,4.069311171427422,,198038.0,0.0,Infinity,,17057.0,465214.0,0.03666484671570503,,30099.0,751414.0,0.04005648018269556,,23063.0,549761.0,0.04195095687034912,,6420.0,302688.0,0.021209958769425944,,10659.0,489138.0,0.021791396293070666,,298543.0,111439.0,2.6789813261066593,,123435.0,587993.0,0.2099259685064278,,82604.0,473004.0,0.17463700095559445,,631170.0,876251.0,0.7203073092070651,,6249.0,0.0,Infinity,,9412.0,821380.0,0.011458764518249774,,9412.0,821380.0,0.011458764518249774,,128879.0,50873.0,2.53334774831443,,42315.0,573081.0,0.07383772974500986,,217304.0,0.0,Infinity,,5653.0,384394.0,0.014706264926091459,,
